level_0,level_1,level_2,control_data_Oz
409,0,22,-6.941762070467874e-06
409,0,23,-1.7647104222424015e-06
409,0,24,4.852311466948113e-06
409,0,25,8.778900650062047e-06
409,0,26,8.53038376568457e-06
409,0,27,6.053677588336952e-06
409,0,28,4.3136399387318995e-06
409,0,29,4.255610174117388e-06
409,0,30,4.467089523303724e-06
409,0,31,3.388660166383313e-06
409,0,32,1.5582973224183142e-06
409,0,33,1.1390805581529053e-06
409,0,34,3.574418641222359e-06
409,0,35,7.74820594137655e-06
409,0,36,1.080766540060066e-05
410,0,0,-1.549352187234568e-05
410,0,1,-1.1176133723992982e-05
410,0,2,-8.261212620119937e-06
410,0,3,-7.03574707156229e-06
410,0,4,-6.692112319472987e-06
410,0,5,-6.091727209247308e-06
410,0,6,-4.068000331835825e-06
410,0,7,-5.6029245723023585e-08
410,0,8,5.1861702422413255e-06
410,0,9,9.185603403690879e-06
410,0,10,9.106396600326843e-06
410,0,11,3.827947205279166e-06
410,0,12,-4.6726811675009295e-06
410,0,13,-1.2630145835766876e-05
410,0,14,-1.724007186791035e-05
410,0,15,-1.8629174433245125e-05
410,0,16,-1.876117194786551e-05
410,0,17,-1.8885334711210198e-05
410,0,18,-1.804487573794835e-05
410,0,19,-1.4616725311025606e-05
410,0,20,-8.81493119270438e-06
410,0,21,-3.4960161949845574e-06
410,0,22,-1.8704662858415024e-06
410,0,23,-4.60815797441688e-06
410,0,24,-9.07668158898773e-06
410,0,25,-1.1829258613770953e-05
410,0,26,-1.1493076625176913e-05
410,0,27,-9.55918963574528e-06
410,0,28,-8.2103835070656e-06
410,0,29,-7.911908441773181e-06
410,0,30,-7.037152786594297e-06
410,0,31,-3.9937448177020216e-06
410,0,32,6.924302045670413e-07
410,0,33,4.3117285446381715e-06
410,0,34,4.199501262341644e-06
410,0,35,-1.2347204758313273e-07
410,0,36,-6.439703525309688e-06
411,0,0,6.711258365573718e-07
411,0,1,-5.8215876337097965e-06
411,0,2,-9.92298679427969e-06
411,0,3,-8.884787662799098e-06
411,0,4,-3.6254503896992704e-06
411,0,5,2.3112612669753653e-06
411,0,6,5.339618371621606e-06
411,0,7,3.69306077164502e-06
411,0,8,-1.7310311053381276e-06
411,0,9,-7.842487801546047e-06
411,0,10,-1.0764630293458777e-05
411,0,11,-8.3078915268893e-06
411,0,12,-1.806881327505783e-06
411,0,13,4.025987132956081e-06
411,0,14,4.3071399619004115e-06
411,0,15,-2.2655822586960305e-06
411,0,16,-1.1816163345061811e-05
411,0,17,-1.8115371037131112e-05
411,0,18,-1.734551504722632e-05
411,0,19,-1.1174966660374276e-05
411,0,20,-4.983593391126481e-06
411,0,21,-3.3295793896757713e-06
411,0,22,-6.368754206365036e-06
411,0,23,-1.0730602094381704e-05
411,0,24,-1.3047507867459322e-05
411,0,25,-1.3000014781020799e-05
411,0,26,-1.2598779182024732e-05
411,0,27,-1.3480965772825712e-05
411,0,28,-1.4881382452419135e-05
411,0,29,-1.467122659994254e-05
411,0,30,-1.1504348538880771e-05
411,0,31,-6.2214568078455585e-06
411,0,32,-7.426932935852953e-07
411,0,33,3.401847839755532e-06
411,0,34,5.820626843492527e-06
411,0,35,6.323983783306311e-06
411,0,36,4.65443961389459e-06
412,0,0,9.567171361366976e-06
412,0,1,1.6381089761478298e-05
412,0,2,2.283457176792728e-05
412,0,3,2.4467101685212572e-05
412,0,4,2.0677942974350492e-05
412,0,5,1.533595809747961e-05
412,0,6,1.3043839329575585e-05
412,0,7,1.4502334158902376e-05
412,0,8,1.5758283787530416e-05
412,0,9,1.2257009985495505e-05
412,0,10,3.969033118690857e-06
412,0,11,-3.897074624410079e-06
412,0,12,-5.42898204816851e-06
412,0,13,4.439208689957008e-07
412,0,14,9.014364466285174e-06
412,0,15,1.4215492622412628e-05
412,0,16,1.405398673365245e-05
412,0,17,1.1544905454822336e-05
412,0,18,1.0817716408598665e-05
412,0,19,1.261373709591086e-05
412,0,20,1.4027838396788958e-05
412,0,21,1.2249984320718559e-05
412,0,22,8.240693691746422e-06
412,0,23,5.898274409116608e-06
412,0,24,7.89210182966071e-06
412,0,25,1.2472571874559994e-05
412,0,26,1.5179110276853443e-05
412,0,27,1.337409359541302e-05
412,0,28,9.092943354497749e-06
412,0,29,6.9151095097342045e-06
412,0,30,9.173234275562452e-06
412,0,31,1.3256546132829725e-05
412,0,32,1.4261491227134928e-05
412,0,33,9.914580152726993e-06
412,0,34,3.1729836809846928e-06
412,0,35,-6.027534344643865e-07
412,0,36,1.3422524007105158e-06
413,0,0,4.194400815978099e-06
413,0,1,5.220054377355491e-06
413,0,2,3.7463986349221107e-06
413,0,3,3.184332901739353e-07
413,0,4,-2.562029696470103e-06
413,0,5,-2.706971867474773e-06
413,0,6,-4.600096656638909e-08
413,0,7,3.5707006268261086e-06
413,0,8,6.473231866091218e-06
413,0,9,8.558428944726345e-06
413,0,10,1.0689052010211004e-05
413,0,11,1.2758656711446591e-05
413,0,12,1.3310268894270341e-05
413,0,13,1.1048781908378478e-05
413,0,14,7.02007102064894e-06
413,0,15,4.210752075768106e-06
413,0,16,4.904452435179835e-06
413,0,17,7.936693264159458e-06
413,0,18,9.532547261352422e-06
413,0,19,6.8806585775134485e-06
413,0,20,1.488852853429639e-06
413,0,21,-1.9989420550252054e-06
413,0,22,-5.106681518252907e-08
413,0,23,5.94921302533467e-06
413,0,24,1.0830901899183567e-05
413,0,25,1.031658191007125e-05
413,0,26,5.259928444664789e-06
413,0,27,6.723114993430058e-07
413,0,28,1.0877111142881937e-06
413,0,29,6.1526611723867965e-06
413,0,30,1.1391485337879288e-05
413,0,31,1.2614502526663279e-05
413,0,32,1.0243371951062185e-05
413,0,33,8.511039904483255e-06
413,0,34,1.1292987787805313e-05
413,0,35,1.782928183466988e-05
413,0,36,2.3348696761372632e-05
414,0,0,-2.9940071263388855e-06
414,0,1,-5.770365618938439e-06
414,0,2,-7.003169698455104e-06
414,0,3,-4.376073476758017e-06
414,0,4,1.6409456537851412e-06
414,0,5,7.436138659462535e-06
414,0,6,9.047992487687504e-06
414,0,7,5.793642862884593e-06
414,0,8,1.0850483866101354e-06
414,0,9,-6.541119189177785e-07
414,0,10,1.7812152047403556e-06
414,0,11,5.210937238531182e-06
414,0,12,5.142137965093559e-06
414,0,13,1.6811960927450094e-07
414,0,14,-6.780428621905722e-06
414,0,15,-1.1303801316172647e-05
414,0,16,-1.1682389041565565e-05
414,0,17,-9.868054041069804e-06
414,0,18,-8.803307122646749e-06
414,0,19,-9.134203127955317e-06
414,0,20,-8.975885563869185e-06
414,0,21,-6.516061063629552e-06
414,0,22,-2.510798222953706e-06
414,0,23,2.8830700532455185e-07
414,0,24,-3.971589196744859e-08
414,0,25,-2.3449076601709444e-06
414,0,26,-3.5337253010734953e-06
414,0,27,-1.4407835111394858e-06
414,0,28,3.0851424985912435e-06
414,0,29,7.211045993377207e-06
414,0,30,8.581257989676786e-06
414,0,31,7.1847899723394195e-06
414,0,32,4.743239039920106e-06
414,0,33,3.203682401807902e-06
414,0,34,3.419727778263058e-06
414,0,35,5.267692982948466e-06
414,0,36,7.793602096799418e-06
415,0,0,-2.3337528893864208e-06
415,0,1,-5.149877401323092e-06
415,0,2,-3.5607372941186613e-06
415,0,3,-4.0737605256658676e-07
415,0,4,-1.8788828408865957e-07
415,0,5,-5.039589889355411e-06
415,0,6,-1.2664000867050151e-05
415,0,7,-1.8175426792173483e-05
415,0,8,-1.8421041297015414e-05
415,0,9,-1.4611472069549886e-05
415,0,10,-1.1056566455545892e-05
415,0,11,-1.1042024726441496e-05
415,0,12,-1.4051921816850776e-05
415,0,13,-1.658986754756223e-05
415,0,14,-1.565586886181859e-05
415,0,15,-1.1377136421654541e-05
415,0,16,-6.5298417275561635e-06
415,0,17,-3.6991180064490877e-06
415,0,18,-3.263063311771501e-06
415,0,19,-3.7709226142240324e-06
415,0,20,-4.200828033232361e-06
415,0,21,-5.210160530044294e-06
415,0,22,-8.234807441948836e-06
415,0,23,-1.33813229870062e-05
415,0,24,-1.8650963016241234e-05
415,0,25,-2.1239792429689945e-05
415,0,26,-2.002122230626601e-05
415,0,27,-1.6450324864783505e-05
415,0,28,-1.3219136068603186e-05
415,0,29,-1.1802419060923813e-05
415,0,30,-1.145407821937953e-05
415,0,31,-1.0348665245649071e-05
415,0,32,-7.877051511111504e-06
415,0,33,-5.43613613359926e-06
415,0,34,-5.131701695134142e-06
415,0,35,-7.440462761137078e-06
415,0,36,-1.0473722224197866e-05
416,0,0,8.396188911831957e-06
416,0,1,7.87626789046478e-06
416,0,2,7.086465590059243e-06
416,0,3,7.732436030608578e-06
416,0,4,9.122697656008564e-06
416,0,5,8.599409321407366e-06
416,0,6,4.430619512814946e-06
416,0,7,-1.5208576996135272e-06
416,0,8,-5.099628182099247e-06
416,0,9,-3.7506514322109726e-06
416,0,10,4.993392014340983e-07
416,0,11,2.955296302770488e-06
416,0,12,8.894373555199685e-07
416,0,13,-3.348667864761022e-06
416,0,14,-4.7265821899057496e-06
416,0,15,-6.447751371197189e-07
416,0,16,5.93714039248344e-06
416,0,17,9.28668464635215e-06
416,0,18,6.335696620048158e-06
416,0,19,-2.226223192769285e-07
416,0,20,-4.778139626328119e-06
416,0,21,-3.901582444017118e-06
416,0,22,6.978164596448775e-07
416,0,23,4.654789223663161e-06
416,0,24,5.307919206611538e-06
416,0,25,3.911825173501113e-06
416,0,26,3.2729411519757078e-06
416,0,27,4.491674984448402e-06
416,0,28,5.853373382616763e-06
416,0,29,5.359598151527875e-06
416,0,30,3.1193591449733317e-06
416,0,31,1.3192075326641278e-06
416,0,32,1.3098859394278142e-06
416,0,33,1.926629949199109e-06
416,0,34,4.4660592476902035e-07
416,0,35,-4.136585328318518e-06
416,0,36,-9.76815659673e-06
417,0,0,-2.3914913428436135e-07
417,0,1,9.639053276192723e-07
417,0,2,-1.6014037339458795e-06
417,0,3,-7.169525013037397e-06
417,0,4,-1.1953785902597542e-05
417,0,5,-1.2615020574853128e-05
417,0,6,-8.803047370956052e-06
417,0,7,-3.2153850522089378e-06
417,0,8,1.00814478766319e-06
417,0,9,2.356294170208933e-06
417,0,10,1.3867449731337086e-06
417,0,11,-7.150450635120234e-07
417,0,12,-2.9628896741487403e-06
417,0,13,-4.684751253766957e-06
417,0,14,-4.923583474617763e-06
417,0,15,-2.943424486352402e-06
417,0,16,8.682187528619541e-07
417,0,17,4.377725119161048e-06
417,0,18,5.137477350374345e-06
417,0,19,2.5103411109097834e-06
417,0,20,-1.1665752200434946e-06
417,0,21,-2.4340330491024332e-06
417,0,22,3.5800056217838676e-07
417,0,23,5.102497819825042e-06
417,0,24,7.752535136221499e-06
417,0,25,5.97017796991658e-06
417,0,26,1.6666874465108837e-06
417,0,27,-7.178875982953016e-07
417,0,28,1.7519751315415853e-06
417,0,29,7.24414068707847e-06
417,0,30,1.0553692275527002e-05
417,0,31,7.6229692466720064e-06
417,0,32,-3.916486606765571e-07
417,0,33,-7.958048927671072e-06
417,0,34,-9.789542091668277e-06
417,0,35,-5.594475161760674e-06
417,0,36,-1.262968813255139e-07
418,0,0,-6.4754153810037715e-06
418,0,1,-3.809415704757581e-06
418,0,2,-3.785400314900469e-06
418,0,3,-6.223748006932406e-06
418,0,4,-9.634080340988266e-06
418,0,5,-1.2243916171977907e-05
418,0,6,-1.2967754639670319e-05
418,0,7,-1.2084398802463317e-05
418,0,8,-1.094188499270953e-05
418,0,9,-1.103941847838526e-05
418,0,10,-1.2586759299866991e-05
418,0,11,-1.4094598219276935e-05
418,0,12,-1.329704847908837e-05
418,0,13,-9.432337678426318e-06
418,0,14,-4.43713767954074e-06
418,0,15,-1.931307662418971e-06
418,0,16,-3.952318788610492e-06
418,0,17,-8.860016664732494e-06
418,0,18,-1.2232220797534594e-05
418,0,19,-1.0816536248256059e-05
418,0,20,-5.476991727605338e-06
418,0,21,-7.460464187017572e-07
418,0,22,-5.131939891800086e-07
418,0,23,-4.699414855163206e-06
418,0,24,-9.464941972577078e-06
418,0,25,-1.1501608413202438e-05
418,0,26,-1.1075244566615587e-05
418,0,27,-1.1470336346910688e-05
418,0,28,-1.463778484305791e-05
418,0,29,-1.8704786185898422e-05
418,0,30,-1.9378665017484348e-05
418,0,31,-1.4791960932008337e-05
418,0,32,-7.6098601536431915e-06
418,0,33,-2.8969034678656187e-06
418,0,34,-2.8224318577874536e-06
418,0,35,-4.778027940377077e-06
418,0,36,-4.07103258721672e-06
419,0,0,1.217674453028283e-05
419,0,1,1.5672514797896364e-05
419,0,2,1.6874420067752448e-05
419,0,3,1.4335496448323075e-05
419,0,4,9.49992914288199e-06
419,0,5,5.830689129225001e-06
419,0,6,5.771225273343365e-06
419,0,7,8.239225403478e-06
419,0,8,9.744306734911078e-06
419,0,9,7.920211764726216e-06
419,0,10,4.327204142916263e-06
419,0,11,2.943955995064038e-06
419,0,12,6.118870169531481e-06
419,0,13,1.1751617596508822e-05
419,0,14,1.5366934759887822e-05
419,0,15,1.4556932945652794e-05
419,0,16,1.1604310011648533e-05
419,0,17,1.0775533316106098e-05
419,0,18,1.3650117237960801e-05
419,0,19,1.6944688357054265e-05
419,0,20,1.6151341210046276e-05
419,0,21,1.0542535321955162e-05
419,0,22,4.846290975730544e-06
419,0,23,4.679199334226724e-06
419,0,24,1.1076589891198497e-05
419,0,25,1.8933292003751423e-05
419,0,26,2.2042863166598422e-05
419,0,27,1.8683681542928238e-05
419,0,28,1.3078845417370576e-05
419,0,29,1.0358208391798038e-05
419,0,30,1.1520350552700093e-05
419,0,31,1.2639156381810549e-05
419,0,32,1.0141582757714504e-05
419,0,33,5.2101587110548635e-06
419,0,34,3.4467859736397627e-06
419,0,35,8.784471123294473e-06
419,0,36,1.919094385304963e-05
420,0,0,-1.1670546692776256e-05
420,0,1,-8.700776509207135e-06
420,0,2,1.8400081377391806e-08
420,0,3,6.9664392086798564e-06
420,0,4,6.743805816304769e-06
420,0,5,3.676952301469269e-07
420,0,6,-6.19997745305266e-06
420,0,7,-7.502448100167483e-06
420,0,8,-2.9332152262739306e-06
420,0,9,3.707960114071482e-06
420,0,10,8.145380100771859e-06
420,0,11,9.137753067728176e-06
420,0,12,8.30556103763075e-06
420,0,13,7.425488112548187e-06
420,0,14,6.486021544576011e-06
420,0,15,4.522502125925415e-06
420,0,16,1.7485441536774915e-06
420,0,17,2.701024908904939e-07
420,0,18,2.1629485085556988e-06
420,0,19,7.023449975415317e-06
420,0,20,1.1595997957546231e-05
420,0,21,1.2391679231791631e-05
420,0,22,8.634524548568195e-06
420,0,23,2.965054999166987e-06
420,0,24,-9.273207207963628e-07
420,0,25,-1.1519390853876482e-06
420,0,26,1.2559680913707606e-06
420,0,27,3.866379905363617e-06
420,0,28,4.91596336409488e-06
420,0,29,4.22147247187659e-06
420,0,30,2.3649280035415175e-06
420,0,31,-2.6387633449608056e-08
420,0,32,-2.278176032019142e-06
420,0,33,-3.0314704869557424e-06
420,0,34,-8.948086494097376e-07
420,0,35,4.135515762533295e-06
420,0,36,9.680065848986666e-06
421,0,0,6.7870417398797965e-06
421,0,1,3.546283240304823e-06
421,0,2,-7.748279246650605e-07
421,0,3,-3.162703480318426e-06
421,0,4,-2.1668717049597267e-06
421,0,5,8.804458179158465e-07
421,0,6,3.3159558864359682e-06
421,0,7,3.638284087728285e-06
421,0,8,2.5962532550120274e-06
421,0,9,1.9262028504807923e-06
421,0,10,2.4639879851474494e-06
421,0,11,3.3864289939476765e-06
421,0,12,3.2888882323142243e-06
421,0,13,1.7054530216611437e-06
421,0,14,-4.861573488280573e-07
421,0,15,-2.0474477728797718e-06
421,0,16,-2.444070778477594e-06
421,0,17,-2.096589955136123e-06
421,0,18,-1.6332418697484485e-06
421,0,19,-1.2543922098775162e-06
421,0,20,-6.296438280661135e-07
421,0,21,5.13097218942298e-07
421,0,22,1.9709221599365157e-06
421,0,23,2.9976592933177464e-06
421,0,24,2.780414839029905e-06
421,0,25,1.056861508291712e-06
421,0,26,-1.34050908124018e-06
421,0,27,-2.8053117111651103e-06
421,0,28,-2.046844595984568e-06
421,0,29,7.024707533758198e-07
421,0,30,3.6638441634099053e-06
421,0,31,4.901395805340569e-06
421,0,32,4.115420658697122e-06
421,0,33,2.9741412151709746e-06
421,0,34,3.614640135512912e-06
421,0,35,6.656388094650775e-06
421,0,36,1.0806413935872373e-05
422,0,0,-6.602163292127299e-06
422,0,1,-1.6061973167924738e-06
422,0,2,-2.4994255372353904e-06
422,0,3,-9.170270050386264e-06
422,0,4,-1.6869520437822047e-05
422,0,5,-1.9983228710230118e-05
422,0,6,-1.6616854074755368e-05
422,0,7,-9.71342829793212e-06
422,0,8,-4.617119407745925e-06
422,0,9,-4.666243763905856e-06
422,0,10,-8.989899786038692e-06
422,0,11,-1.341487097287358e-05
422,0,12,-1.4142267383892345e-05
422,0,13,-1.0443460788433785e-05
422,0,14,-5.168713764473255e-06
422,0,15,-2.1173797310358614e-06
422,0,16,-3.295602486100643e-06
422,0,17,-7.413548993521167e-06
422,0,18,-1.140330585879543e-05
422,0,19,-1.2749104834148357e-05
422,0,20,-1.14925156488365e-05
422,0,21,-9.51151756074678e-06
422,0,22,-8.791997373962734e-06
422,0,23,-9.369196917309564e-06
422,0,24,-9.730232122292474e-06
422,0,25,-8.363503126954705e-06
422,0,26,-5.78488806675487e-06
422,0,27,-4.123759633842998e-06
422,0,28,-5.38684152002862e-06
422,0,29,-9.027001349657792e-06
422,0,30,-1.2215865899765726e-05
422,0,31,-1.1817766966143873e-05
422,0,32,-7.562668291854384e-06
422,0,33,-2.337305375744482e-06
422,0,34,-2.799218278471373e-07
422,0,35,-2.999421348379218e-06
422,0,36,-8.448538700050318e-06
423,0,0,3.914186039883155e-07
423,0,1,-1.4706735092618277e-06
423,0,2,-4.089555720386925e-06
423,0,3,-3.736007112102688e-06
423,0,4,6.754602155221983e-07
423,0,5,6.110902268229457e-06
423,0,6,8.116885267542826e-06
423,0,7,5.144577957515834e-06
423,0,8,1.2466229194839521e-07
423,0,9,-2.43306316393801e-06
423,0,10,-7.293367725191761e-07
423,0,11,2.795795304160774e-06
423,0,12,4.0063449574881404e-06
423,0,13,9.007418291346347e-07
423,0,14,-4.872176650520251e-06
423,0,15,-9.830023337649527e-06
423,0,16,-1.1449982582777476e-05
423,0,17,-9.532987456794639e-06
423,0,18,-5.443865383487982e-06
423,0,19,-9.559438837297279e-07
423,0,20,2.3786435476465115e-06
423,0,21,3.3591659803610806e-06
423,0,22,1.6610438499033462e-06
423,0,23,-1.6535214191128894e-06
423,0,24,-4.519207208470734e-06
423,0,25,-5.464780851557378e-06
423,0,26,-4.846282244581277e-06
423,0,27,-4.436951051225155e-06
423,0,28,-5.3446984453035275e-06
423,0,29,-6.6097455676700245e-06
423,0,30,-6.03806665724522e-06
423,0,31,-2.711584824670904e-06
423,0,32,1.768336395773461e-06
423,0,33,4.489901105955631e-06
423,0,34,3.965789860536006e-06
423,0,35,1.3356895777941988e-06
423,0,36,-8.887307690756322e-07
424,0,0,4.904255984321325e-06
424,0,1,-1.2285698359199959e-06
424,0,2,-4.935622638063469e-06
424,0,3,-3.067988700664433e-06
424,0,4,3.325864649460496e-06
424,0,5,9.517705035194082e-06
424,0,6,1.116187648483554e-05
424,0,7,7.693685734969536e-06
424,0,8,2.33110662356271e-06
424,0,9,-1.4613862949257534e-06
424,0,10,-2.7631904643131856e-06
424,0,11,-3.0947467627850803e-06
424,0,12,-3.665455424247576e-06
424,0,13,-3.852857537936158e-06
424,0,14,-2.1059393789107255e-06
424,0,15,1.5057267998325438e-06
424,0,16,4.855305523550964e-06
424,0,17,5.530424905928594e-06
424,0,18,3.4110690247752737e-06
424,0,19,8.068137624093983e-07
424,0,20,5.865167255337746e-07
424,0,21,3.5935736913207715e-06
424,0,22,8.348788957652283e-06
424,0,23,1.220145950347497e-05
424,0,24,1.3416096244154067e-05
424,0,25,1.1849310425658677e-05
424,0,26,8.902542454833795e-06
424,0,27,6.424653206760483e-06
424,0,28,5.863844213375362e-06
424,0,29,7.180043865116965e-06
424,0,30,8.856534391366456e-06
424,0,31,8.688498330550241e-06
424,0,32,5.85442839648654e-06
424,0,33,1.8306864421847115e-06
424,0,34,-3.52607031142828e-07
424,0,35,1.0538804574632897e-06
424,0,36,4.949511713760147e-06
425,0,0,8.32062227011654e-06
425,0,1,8.831051077038809e-06
425,0,2,7.3062984663069e-06
425,0,3,5.797582430193496e-06
425,0,4,7.351393397080053e-06
425,0,5,1.3227666401437166e-05
425,0,6,2.0909462493892196e-05
425,0,7,2.5304520763337916e-05
425,0,8,2.3099464650351022e-05
425,0,9,1.6012219077623916e-05
425,0,10,9.624081719885865e-06
425,0,11,8.226854092562258e-06
425,0,12,1.1110604265955897e-05
425,0,13,1.3612881796719605e-05
425,0,14,1.2137121119717076e-05
425,0,15,7.438955910292727e-06
425,0,16,3.5404195459761768e-06
425,0,17,3.2141357702679667e-06
425,0,18,5.731421419026089e-06
425,0,19,8.245712647383474e-06
425,0,20,9.23957864086447e-06
425,0,21,9.37036398092827e-06
425,0,22,9.956126598918832e-06
425,0,23,1.0796984294663878e-05
425,0,24,1.0919949435367424e-05
425,0,25,1.028229395930348e-05
425,0,26,1.0628648464389493e-05
425,0,27,1.3197875720137738e-05
425,0,28,1.6938981095816655e-05
425,0,29,1.8818621454851645e-05
425,0,30,1.7153755726255558e-05
425,0,31,1.3216097628658227e-05
425,0,32,1.0044684463147958e-05
425,0,33,8.767475941246015e-06
425,0,34,7.955738083498373e-06
425,0,35,5.659437095095396e-06
425,0,36,2.7661379547866123e-06
426,0,0,-1.8479231860295595e-06
426,0,1,-1.9785779226522393e-06
426,0,2,-1.0147807794293549e-07
426,0,3,2.706706295017898e-06
426,0,4,4.70281854818584e-06
426,0,5,4.6556121344815875e-06
426,0,6,2.807147435298523e-06
426,0,7,2.1794251421922136e-07
426,0,8,-2.1264732229975714e-06
426,0,9,-4.097436673994163e-06
426,0,10,-5.782302555178143e-06
426,0,11,-6.923788272105726e-06
426,0,12,-6.7175112326910516e-06
426,0,13,-4.744152536412179e-06
426,0,14,-1.6092124736727208e-06
426,0,15,1.0311190789196687e-06
426,0,16,1.837621339389068e-06
426,0,17,8.278609253135739e-07
426,0,18,-5.111517187967453e-07
426,0,19,-6.399700946397114e-07
426,0,20,7.394527639145907e-07
426,0,21,2.312282993338562e-06
426,0,22,2.5105290125179697e-06
426,0,23,1.088935657972908e-06
426,0,24,-3.788537071224155e-07
426,0,25,7.919366258648456e-09
426,0,26,2.6381553136375587e-06
426,0,27,5.714063894283046e-06
426,0,28,6.827323624619447e-06
426,0,29,5.089218833183404e-06
426,0,30,1.9795127013206508e-06
426,0,31,-1.4322033834698413e-07
426,0,32,-1.966356678364525e-07
426,0,33,7.46683065002485e-07
426,0,34,9.227123110738087e-07
426,0,35,-1.0670109008805469e-07
426,0,36,-1.003919093316845e-06
427,0,0,1.6107384239060938e-06
427,0,1,1.6373475107923707e-06
427,0,2,2.2103537378047214e-06
427,0,3,3.6564303262884583e-06
427,0,4,4.149724616571882e-06
427,0,5,1.8678734983070526e-06
427,0,6,-2.5275269230505733e-06
427,0,7,-6.04408787605856e-06
427,0,8,-6.159845453042095e-06
427,0,9,-3.202120253684859e-06
427,0,10,2.291791167907564e-07
427,0,11,2.1262247490413445e-06
427,0,12,2.8781438660694297e-06
427,0,13,4.208804665683651e-06
427,0,14,6.616285198471101e-06
427,0,15,8.383065266887697e-06
427,0,16,7.275958450199415e-06
427,0,17,2.932364666816158e-06
427,0,18,-2.703036665740503e-06
427,0,19,-7.080369065083473e-06
427,0,20,-8.83778206552799e-06
427,0,21,-7.943917562582231e-06
427,0,22,-4.843074274821381e-06
427,0,23,-2.1292128484538105e-07
427,0,24,4.3335425934863095e-06
427,0,25,6.138317349332456e-06
427,0,26,3.3025040957984186e-06
427,0,27,-3.061362485966458e-06
427,0,28,-8.919512898625996e-06
427,0,29,-1.0453065052627622e-05
427,0,30,-7.523902716704124e-06
427,0,31,-3.795237045943543e-06
427,0,32,-3.1077954653647977e-06
427,0,33,-5.707416943105561e-06
427,0,34,-8.220714639435925e-06
427,0,35,-7.234235925830689e-06
427,0,36,-2.545045428358229e-06
428,0,0,-5.490612320462052e-06
428,0,1,-5.950403008220202e-06
428,0,2,-5.844210769056688e-06
428,0,3,-5.882263664148019e-06
428,0,4,-5.849870372771215e-06
428,0,5,-4.7492762658404364e-06
428,0,6,-1.8078150147805361e-06
428,0,7,2.432392502534929e-06
428,0,8,6.327578834017049e-06
428,0,9,8.245439071373104e-06
428,0,10,7.879310695984372e-06
428,0,11,6.256377766935195e-06
428,0,12,4.811559191541696e-06
428,0,13,4.135923579963647e-06
428,0,14,3.869543127983519e-06
428,0,15,3.3824741471275553e-06
428,0,16,2.8033750331182963e-06
428,0,17,2.8151742718580995e-06
428,0,18,3.7824972077691503e-06
428,0,19,4.699682974205284e-06
428,0,20,3.799408352505912e-06
428,0,21,7.112225368042981e-08
428,0,22,-5.2175499927073704e-06
428,0,23,-9.147232913044956e-06
428,0,24,-9.158599414199207e-06
428,0,25,-5.468984899929498e-06
428,0,26,-1.076892947497812e-06
428,0,27,3.2049247715890366e-07
428,0,28,-2.4898203635468383e-06
428,0,29,-7.308781750677625e-06
428,0,30,-1.0082184749250257e-05
428,0,31,-8.298829321545798e-06
428,0,32,-2.6961104996854135e-06
428,0,33,3.371276084394582e-06
428,0,34,6.932624922759828e-06
428,0,35,7.334032961953921e-06
428,0,36,6.332390424859007e-06
429,0,0,9.874234239559384e-06
429,0,1,1.7171773907959814e-05
429,0,2,2.0966164032424446e-05
429,0,3,1.6682682574654852e-05
429,0,4,7.022018794531281e-06
429,0,5,-4.421759579096131e-07
429,0,6,-4.932906068298263e-07
429,0,7,5.404664342268024e-06
429,0,8,1.1303150117956474e-05
429,0,9,1.3141885770270758e-05
429,0,10,1.2140997022395906e-05
429,0,11,1.2489003897480722e-05
429,0,12,1.5901036622856355e-05
429,0,13,1.9568088756026156e-05
429,0,14,1.9276695380385147e-05
429,0,15,1.458598584483915e-05
429,0,16,9.884707980701072e-06
429,0,17,1.0333823019490732e-05
429,0,18,1.64468207635443e-05
429,0,19,2.3365172440039696e-05
429,0,20,2.517868744010012e-05
429,0,21,2.051740478796742e-05
429,0,22,1.3475395299593286e-05
429,0,23,9.834683588570855e-06
429,0,24,1.1933828678160213e-05
429,0,25,1.7407590608132487e-05
429,0,26,2.1891444665624862e-05
429,0,27,2.2967656310631424e-05
429,0,28,2.122447508349232e-05
429,0,29,1.8663436918160865e-05
429,0,30,1.6403438593219047e-05
429,0,31,1.4477109868669654e-05
429,0,32,1.277974680250133e-05
429,0,33,1.2018827871467213e-05
429,0,34,1.2907402025552866e-05
429,0,35,1.519132515467815e-05
429,0,36,1.7415840088998375e-05
430,0,0,-1.4283252161491691e-05
430,0,1,-1.6481780285209865e-05
430,0,2,-1.5443023815367722e-05
430,0,3,-1.1694093874753918e-05
430,0,4,-7.485674834829565e-06
430,0,5,-5.33322062199612e-06
430,0,6,-5.81930007260181e-06
430,0,7,-6.952849174845577e-06
430,0,8,-5.246905571734987e-06
430,0,9,1.5551546543789786e-06
430,0,10,1.2504817463995029e-05
430,0,11,2.3399177356052056e-05
430,0,12,2.9413422891511358e-05
430,0,13,2.7991822988604345e-05
430,0,14,2.0562684528066728e-05
430,0,15,1.1275840538240453e-05
430,0,16,4.493609661606842e-06
430,0,17,2.159313258178543e-06
430,0,18,3.4563727755350653e-06
430,0,19,5.8466936896295265e-06
430,0,20,7.099909377143298e-06
430,0,21,6.1035753788027955e-06
430,0,22,3.0422132566342236e-06
430,0,23,-1.3812891871848858e-06
430,0,24,-6.045961435172131e-06
430,0,25,-9.85302336760645e-06
430,0,26,-1.1590900421565775e-05
